amount,hour_of_day,day_of_week,transaction_count_1h,transaction_count_24h,distance_from_home,distance_from_last_transaction,is_foreign_transaction,is_online_transaction,merchant_category_encoded,card_type_encoded,device_type_encoded,is_fraud
1984.06,17,4,2,15,88.0440667878479,680.8616666335519,1,1,5,0,2,0
695.0,16,4,1,24,82.89386641196216,830.8425818972138,0,1,8,0,2,0
295.61,17,3,1,13,35.11654575743557,92.9667674574689,0,1,2,0,3,0
88.8,21,5,2,18,55.295670234953384,425.484264360809,0,1,2,1,3,0
1650.11,9,1,2,20,72.17277128333656,884.8478235001694,0,1,5,0,3,0
115.57,22,2,2,8,61.18343228631422,749.1721918191084,1,1,5,0,2,0
2421.94,8,5,2,8,86.08558544431018,342.49507230341914,0,0,1,1,3,0
431.39,10,3,2,21,54.98970341393537,430.04600196620055,0,0,2,0,1,0
457.85,17,4,3,29,6.241858733371497,610.744521064293,0,0,8,0,2,0
88.9,11,4,3,5,32.02887583664173,217.13471939768436,1,1,8,0,0,0
1964.97,15,4,2,6,36.03568609845071,893.1943143607211,1,1,9,0,0,0
1536.76,13,6,1,29,76.02010372499183,473.72593567692735,1,1,7,0,1,0
2854.97,19,1,1,3,16.24459205090838,605.6067944430094,0,1,0,0,0,0
2924.38,17,5,3,4,80.84112623999188,608.1286147833657,1,0,7,1,2,0
1463.06,12,2,1,13,84.69053953423875,507.93927422802375,1,1,3,1,0,0
1105.64,13,2,1,19,93.5551884236042,800.2200184250282,1,1,6,1,1,0
1800.2,16,5,2,16,23.16779305751162,27.85683825745999,0,1,9,1,0,0
1003.83,16,4,2,5,36.3231857128223,905.3672417997994,0,1,2,1,1,0
1421.55,8,3,1,24,36.54349525465721,476.36064459691477,1,1,8,1,2,0
638.64,13,1,2,25,94.24998871534498,584.510876162605,1,0,3,0,2,0
36635.78,4,6,12,24,2518.2363587061946,391.80548045840635,0,0,3,0,1,1
2376.7,18,4,1,17,18.033369882135265,888.2382415257346,1,0,3,1,3,0
444.44,9,1,3,27,69.2129753155177,862.8778733163025,1,1,3,0,2,0
2071.63,13,6,2,1,15.253045534255449,249.51557226780673,0,0,3,1,1,0
1743.93,11,2,3,21,52.17825499198826,427.5930017509389,0,0,6,1,3,0
2802.09,16,2,2,7,57.37296770682859,865.9508843691186,1,1,7,0,1,0
1375.13,16,3,3,1,47.11032615409698,393.9790965694043,0,1,5,0,2,0
1473.83,17,0,3,19,14.29670814714753,928.3589803535222,0,1,5,0,0,0
142.22,22,6,3,30,25.2477062703082,86.60110480784388,1,1,6,0,2,0
2031.8,17,3,2,2,44.35335253517315,392.1319809294919,1,0,2,1,0,0
1174.27,17,1,2,30,86.55082320987678,696.7182767109472,1,0,1,0,1,0
1988.92,9,1,2,20,44.15483859764369,336.7199817526081,0,0,1,0,3,0
2626.05,12,5,1,30,75.51981800879012,900.5400559929603,1,1,9,0,0,0
2470.85,18,3,1,23,33.298105250844564,646.9653597383866,1,0,3,0,0,0
500.79,14,4,1,27,77.08326823863253,936.1554189863306,1,0,4,0,0,0
2496.51,15,5,2,19,4.1704618170411045,861.7971957742574,0,0,1,0,0,0
26921.57,2,2,20,6,4645.465250012026,716.6010053625647,0,1,5,1,1,1
2631.01,22,0,2,5,6.481307316859364,984.3950219731533,0,0,3,0,1,0
2115.16,11,6,3,28,31.846393742157897,423.84254580691027,0,1,0,1,2,0
1691.92,15,3,2,11,1.3580189363393336,783.6674970515455,1,1,3,1,1,0
856.63,20,0,1,1,49.26491816143329,248.52671453445708,1,0,1,1,2,0
409.38,21,3,2,3,18.28183416437721,287.6157059456268,1,0,4,0,0,0
28817.66,0,4,7,25,4514.605784389127,670.1191490520055,0,0,0,1,1,1
209.34,22,3,1,13,44.725024968154536,294.1237387611244,0,0,3,0,1,0
992.83,19,6,3,21,64.0700676895953,993.9603701709067,1,1,0,0,1,0
379.63,19,6,3,9,93.32637016940463,421.76650316986587,0,0,2,0,1,0
132.17,20,4,2,10,28.730989647756356,880.1458655845195,0,0,6,0,3,0
566.39,12,1,2,11,68.94940066610822,588.3946582734865,1,1,2,0,3,0
2268.3,9,1,3,9,5.286269532451316,482.7966805163132,0,0,0,1,3,0
1636.83,16,3,3,10,77.11282231842962,732.6078200694991,0,1,2,1,1,0
6797.19,4,2,11,10,2104.2887201032227,291.5054767325919,0,1,2,0,0,1
1946.99,11,2,2,20,74.27109713977318,126.06409182492573,1,1,7,1,2,0
518.87,11,4,2,22,7.819599582117453,761.9376855450065,0,0,3,0,1,0
1742.49,8,3,3,20,73.1957745354218,317.844740016782,1,1,5,0,2,0
2682.11,12,5,2,8,18.30841087200712,795.0999093444806,1,0,2,1,2,0
1212.48,19,0,1,15,30.45417601705823,754.7326758126152,1,1,2,0,0,0
1598.13,10,1,3,29,12.043599001345328,432.1740987972349,0,0,9,1,0,0
771.96,18,3,3,22,87.79884449725942,857.8775894083427,0,0,3,0,2,0
708.22,15,6,2,11,78.79140388292288,129.56000824266079,1,1,5,0,1,0
835.39,12,4,1,22,33.27458751751558,138.67017755461865,0,0,5,1,0,0
2592.74,18,2,2,17,6.83189591276575,802.7535155289258,1,0,8,0,2,0
2929.4,12,3,1,6,16.522930397236436,789.1334948146449,0,1,8,0,2,0
21622.84,3,3,10,21,1816.7781514136009,344.96515036120513,0,1,4,1,0,1
100.62,8,3,3,2,52.18916355764358,858.3055292103382,1,1,8,1,3,0
1987.39,22,4,1,21,32.814943000505714,437.48561036100165,0,0,8,0,1,0
2847.13,18,3,3,21,28.046259065580827,247.14164280665074,0,1,0,1,3,0
2346.94,17,2,1,13,36.800407351944756,438.256628777129,0,1,5,1,3,0
2547.28,19,0,3,9,26.829923145643196,982.0117182872071,0,0,2,0,0,0
587.1,11,0,1,11,54.57864215220619,397.1436690117449,1,0,0,0,0,0
2064.59,16,2,3,10,20.03125485926067,948.728713351492,1,1,3,1,0,0
2387.11,13,2,3,23,81.71714092785655,792.6212406825238,0,1,1,0,1,0
1057.82,16,1,3,16,52.025286835968586,595.7725292561034,1,1,1,1,1,0
2628.78,12,1,1,1,70.60658086242458,723.6008808042625,1,0,4,1,3,0
1961.2,14,6,2,18,5.064078230783197,754.5709331200446,0,0,1,1,1,0
430.78,14,2,1,13,1.7280242717296113,822.9351687203949,1,1,6,1,1,0
800.18,20,4,1,11,98.37590322016398,502.8758103142933,1,0,2,0,2,0
2773.58,20,4,3,24,48.913427384676375,837.3828689995073,1,0,4,1,1,0
880.65,8,3,1,6,4.092882806735942,872.4397969454368,1,0,2,0,3,0
1399.16,21,5,2,17,99.12376331669037,347.80510888411663,0,0,1,0,2,0
2297.88,13,3,3,18,67.00786968648995,906.3520174048767,0,0,0,0,2,0
2627.85,16,5,1,8,39.237172660072716,748.402359568337,1,1,3,1,1,0
1202.45,14,4,1,25,36.38054997171104,435.78455046032263,0,1,9,0,0,0
296.77,10,0,1,5,77.77472354481682,89.42136250272026,0,0,7,1,2,0
1796.77,13,3,2,3,33.78897985101291,409.70292746401384,0,1,8,0,1,0
1108.89,18,5,3,7,72.04875604227425,462.59400011380455,1,0,8,0,3,0
1333.5,18,2,2,16,12.304463290053425,89.2260748560879,1,0,3,1,3,0
2714.24,8,3,1,13,85.48727437836476,772.0394096742014,1,1,1,1,0,0
2612.31,20,0,1,6,99.37694467510725,953.2274980051988,1,1,0,1,2,0
2016.32,13,3,1,18,21.152302530766743,864.1321148103652,1,0,2,0,0,0
2278.3,12,4,3,4,71.1446092413338,12.717044378152798,1,0,5,0,2,0
28205.13,0,6,20,23,4873.537136795739,391.1868143054039,0,0,7,1,2,1
1828.48,13,4,2,6,0.9148958845938693,638.8452037382929,1,0,3,1,0,0
1433.73,15,6,3,3,99.84817645393512,21.174458742906577,1,0,8,0,0,0
1228.62,21,4,2,28,20.163072962804442,350.76837813746863,0,0,0,1,3,0
1980.59,13,1,3,2,69.83981306973335,299.4723750235534,0,0,5,0,0,0
2157.23,13,0,1,16,73.88303418587971,121.93349168810319,1,0,3,1,2,0
838.44,14,5,1,1,96.82542673221545,211.17112548737526,1,1,8,1,1,0
2958.88,13,2,1,1,72.38900615521617,640.3690940732897,1,0,6,1,0,0
2075.13,12,1,3,2,82.12175651740849,124.16309860593444,1,0,4,1,3,0
310.99,12,0,2,8,39.09975458561598,93.15764680694404,1,1,7,0,3,0
1947.55,8,0,3,17,18.794813934382116,263.4221873478954,0,0,7,1,1,0
2804.49,17,6,1,20,15.857449873169283,338.8113452359104,1,1,1,0,1,0
2520.48,16,6,1,10,36.89707292482641,944.8028713282465,1,1,7,1,3,0
430.25,8,2,3,1,55.45499944766242,758.6099750965137,1,0,4,1,1,0
1792.08,22,6,1,13,21.915823746406694,227.87607452946068,0,0,3,1,1,0
1261.35,13,2,1,26,74.44736885649083,144.96369155788392,0,0,7,1,0,0
2615.75,20,2,3,7,25.705097539160747,657.5431478917706,0,1,2,1,2,0
2958.65,10,1,2,24,61.33703948161918,119.85099282533407,0,1,7,1,1,0
1303.41,10,6,1,20,26.08912464043445,424.7409319006766,1,1,0,1,1,0
2626.69,15,1,3,25,50.24719511670202,96.47802156231589,0,0,7,0,0,0
377.42,19,5,3,13,29.221556095525703,46.63504536746832,1,0,5,0,0,0
2203.24,14,4,1,28,72.36697772970652,506.0949142830987,0,0,3,0,1,0
8.29,8,1,3,16,66.85569541948746,229.5369364182719,0,0,9,0,3,0
2010.74,10,4,2,21,63.293180102848964,41.958595897051865,0,1,5,1,3,0
1603.73,17,2,2,13,34.40145582692481,35.10309993865302,0,1,4,1,0,0
199.28,19,4,2,8,52.6053399426443,921.2249701406381,1,0,2,1,3,0
2205.38,15,5,3,9,37.49164165223954,522.3728357036429,0,0,1,1,3,0
2288.3,11,4,1,20,28.30184182531903,818.7113826497324,1,1,9,0,1,0
783.68,14,0,2,28,29.39949973167858,674.4937448076805,0,0,2,0,3,0
171.0,19,2,2,5,70.37046511762426,862.0807416825858,0,0,3,0,1,0
45.28,8,1,3,5,22.71382816201093,826.4102266862067,0,1,7,1,1,0
1536.32,13,3,3,7,17.03620277463044,807.8030254757256,0,1,3,0,2,0
387.51,8,3,3,27,75.48208981508667,385.72228495039985,1,0,3,0,3,0
339.11,10,4,3,24,94.53921390622789,589.5335493095002,0,1,7,1,3,0
2649.4,21,4,3,16,88.76431011121466,78.93873759558412,1,1,0,1,1,0
1626.41,10,0,2,8,1.9919113033263214,482.8201910750861,0,0,6,1,2,0
731.54,8,2,3,25,59.24196899864399,683.2643358178566,0,1,3,0,3,0
20344.18,3,2,16,7,4905.886474642356,187.56579142152574,0,0,4,1,2,1
1448.77,11,1,3,28,54.6543219459128,557.989402988087,0,0,4,1,2,0
449.67,10,5,2,20,40.1740750106861,438.3857019450526,0,1,3,1,2,0
2304.3,21,2,3,30,33.445995727892274,654.0763105718721,1,0,3,0,3,0
900.74,8,3,2,23,66.55171124432245,592.4852361680349,0,0,4,1,2,0
1538.39,20,1,1,25,41.84364267708411,33.88498621497094,0,1,9,1,0,0
1725.63,19,2,1,18,83.8828872679172,944.9147733956268,1,1,8,1,3,0
1862.23,15,3,2,5,96.6653805587816,229.6503903039707,1,1,6,1,3,0
25569.13,4,0,5,11,4797.255533010222,488.0794343871072,1,1,1,0,2,1
2845.51,9,0,2,14,56.08368201142843,696.4970330962453,1,1,3,0,2,0
439.77,16,6,3,7,15.629041882565852,466.1577187907868,0,0,9,0,3,0
147.58,19,5,2,22,38.579370607620625,245.2923522877769,0,0,2,0,2,0
1842.34,17,1,2,24,77.96912216379845,399.33064922900087,1,0,1,1,3,0
2872.75,21,6,3,9,18.235793056713923,188.78776953902175,0,0,6,0,1,0
957.54,20,6,1,30,11.936551091693659,795.5543824779604,1,1,8,0,3,0
715.14,11,1,2,9,1.1299845471802406,521.5203053460411,1,0,5,0,1,0
1827.96,14,4,3,2,93.33362023294286,70.30414919142791,0,1,7,1,2,0
2448.54,18,3,2,16,15.490116520934228,703.1325457756092,1,0,2,0,0,0
1589.34,21,3,1,1,92.0858305434073,428.48063232897647,0,1,1,1,3,0
2607.22,12,6,3,9,25.25015901166533,320.95854813310507,1,1,4,1,1,0
2388.26,9,2,1,8,22.134078885005813,451.8246964351841,0,0,8,0,2,0
1271.63,13,1,2,9,47.36034445001563,454.2283131138686,0,1,5,1,0,0
1656.53,10,3,2,1,17.62371553144385,959.7677383852571,1,0,7,0,2,0
368.74,9,0,2,7,2.9500187714868398,465.2564382263811,1,1,5,0,0,0
2120.83,22,6,1,13,60.31347267035729,739.5494722921567,0,0,5,1,1,0
2796.26,22,4,3,20,56.92349768493855,488.31567874517015,1,1,2,1,0,0
1801.33,9,5,2,1,36.870417514387434,110.9260491344174,0,1,5,0,3,0
1945.31,14,5,2,23,73.12308277594735,237.62560945281476,1,1,1,0,2,0
2515.21,10,3,2,6,34.06257409980768,443.8278709196416,0,1,6,0,0,0
2721.49,16,6,1,21,3.258387720307687,47.12792701587476,0,1,2,1,0,0
2841.12,22,2,3,20,8.204807619808497,168.68715826824086,0,0,0,0,0,0
43377.53,4,0,9,23,547.5165031292396,69.85134956627692,0,0,3,0,0,1
709.8,16,0,2,24,16.99007910099234,459.19838095379384,1,0,7,0,2,0
2200.93,10,4,3,17,39.4182928495472,763.5503973798591,1,0,0,0,3,0
1091.65,21,6,2,22,62.5904642797052,895.3717020926836,0,1,4,0,1,0
2171.44,20,4,2,23,78.88501814062585,947.2752574950323,0,0,5,0,0,0
340.65,18,6,2,28,40.57153901813113,129.15452819642482,1,0,4,0,0,0
1600.45,20,1,1,20,32.81830608840409,450.71970406859253,1,0,5,1,0,0
647.35,15,0,1,14,84.92925327383195,475.55332615672677,1,0,0,0,1,0
1941.88,22,3,1,15,25.391334158932743,881.0029460278947,1,0,8,1,0,0
1471.04,14,5,2,28,9.443177110120693,736.3367523307744,1,0,1,1,2,0
1921.45,18,3,1,25,33.008015565446684,762.1366945898667,1,0,4,1,2,0
1116.23,17,3,3,13,49.33673431813769,359.5652642517838,1,0,0,0,0,0
1092.34,13,5,1,4,99.46210311275381,526.9626893197267,1,0,8,0,1,0
690.64,14,3,2,21,57.6874336593198,720.7272892993092,1,0,6,1,1,0
2330.69,17,5,3,29,45.99215990406261,283.05105279265905,0,1,3,1,2,0
1012.03,9,5,2,28,10.108212400355976,993.635004718057,1,1,2,1,0,0
131.02,21,5,3,28,3.6504311989282057,255.18232122426187,0,1,8,0,1,0
2330.6,10,2,2,1,28.64317341697816,361.96210101452164,1,0,6,0,3,0
448.16,18,2,1,4,46.99965519289236,371.7933129369068,0,0,0,1,2,0
339.32,21,0,3,30,95.22713313989341,770.490484326634,0,0,1,1,1,0
2664.95,11,4,2,24,29.257471577410776,628.0436318562429,1,0,1,1,3,0
1724.23,13,4,2,8,48.43134367497609,849.7396910367709,1,0,0,0,3,0
1468.4,13,1,2,24,0.19595005205558236,917.0113272210035,1,1,3,0,2,0
1186.77,14,0,3,20,19.861121484276868,490.22983312428823,1,0,7,0,1,0
1828.76,10,6,2,8,85.53443101168742,292.3654506818956,0,1,6,0,3,0
2843.96,11,2,1,14,74.57323575447383,665.9613226850325,0,0,1,0,3,0
2516.26,21,2,2,6,81.61530078984188,344.3220872161229,0,0,3,1,1,0
1486.91,17,5,1,4,22.936417126195042,985.1675675396845,0,0,2,1,1,0
1443.95,8,0,1,25,14.804235388946829,747.5931464105047,0,0,2,1,2,0
2865.87,9,1,2,1,94.32755008672838,106.5351455085074,0,1,6,0,1,0
74.83,13,6,2,20,82.69965429729588,869.7032085804111,0,1,6,0,3,0
132.97,21,6,1,1,96.73975965667653,267.4274360501403,1,0,3,0,2,0
304.75,11,6,2,30,17.298635358087544,397.11135374692685,0,1,3,1,0,0
1579.13,16,2,2,22,41.96411864327219,694.5228541432185,0,0,1,0,1,0
1063.81,13,4,2,13,84.255995506,775.1162130464597,1,1,2,1,2,0
2316.58,10,4,3,11,15.536812810410993,249.10547526330495,1,1,2,1,0,0
1206.15,8,6,1,3,57.90260336583914,206.21879369870922,0,0,0,1,3,0
1970.37,9,0,1,17,16.67763993352125,754.8842961023163,1,1,9,0,0,0
1228.87,22,4,3,26,29.726161509504077,275.9244719796512,1,1,3,0,2,0
2349.1,10,3,3,24,8.80091333782731,409.0781714865246,1,0,2,1,2,0
1762.74,18,5,2,11,56.70530927609288,228.49085699948634,0,1,9,1,1,0
1648.03,17,4,1,12,26.50698671869023,179.51547304746262,0,0,1,0,2,0
2122.83,14,5,1,20,63.97345409548938,974.3821724063125,1,0,0,0,2,0
9226.9,1,6,15,27,4708.480582638185,853.9322647279891,1,1,9,0,2,1
482.69,14,0,3,23,45.36990494311608,537.6266693285539,1,1,8,0,1,0
1488.59,10,4,2,14,55.37416001132664,307.3604569040208,1,1,9,0,0,0
1081.56,9,5,1,9,76.59152801239306,305.6856033089409,1,1,0,0,3,0
2685.48,19,3,2,10,59.35303016148163,448.4965940819131,1,0,6,0,0,0
2546.95,18,4,3,30,57.04624122181801,641.5984883841088,1,0,1,0,3,0
373.44,18,4,2,17,34.33530572097175,349.9593626608929,1,0,2,1,2,0
656.02,8,4,3,22,58.12864106092091,329.34809133616005,1,0,5,0,2,0
1394.09,11,5,2,10,64.38005164719145,980.2666255449936,1,1,1,0,0,0
978.16,15,4,3,6,15.88013741766382,816.1680275366365,0,1,8,1,1,0
544.25,18,5,1,18,9.993719565205804,976.9902790604739,0,0,3,1,2,0
1591.54,12,3,2,9,9.23470868031837,951.2646397268089,0,1,4,0,1,0
194.11,14,3,1,8,79.19011729482946,38.78769510678681,0,1,3,0,2,0
2296.23,21,2,1,22,18.682083615048896,147.2226054950969,0,0,0,1,3,0
2109.45,22,6,2,12,62.98397089907122,241.29521954187928,1,1,7,1,0,0
1181.61,9,5,2,5,42.726554903076384,161.45503355168623,1,0,2,1,0,0
2640.91,16,0,1,24,32.77210852130597,722.1284558623397,0,0,4,1,1,0
171.82,14,5,3,28,83.53454225395302,524.7906288489177,0,0,6,0,0,0
62.07,20,6,3,1,27.937809095619702,99.23090180203775,0,1,2,1,3,0
604.28,16,3,1,23,24.26165911038011,228.16806124813115,0,1,0,0,3,0
2245.21,17,5,1,9,21.16923576929012,723.6495321766181,0,1,8,1,1,0
181.95,8,1,1,4,46.307089592893234,897.9593230447384,1,0,6,1,3,0
2210.25,17,2,3,28,2.905464294605953,696.9115490232864,0,0,3,0,1,0
38.41,14,5,1,9,12.51484360997167,848.7008408929282,1,1,3,1,2,0
1317.11,21,5,1,8,26.71874163643392,429.3687518391561,0,0,4,1,0,0
1900.52,16,2,2,2,31.20686481486533,798.9772769780318,0,1,8,0,3,0
1125.24,22,1,2,20,34.06433454806231,901.5969224205709,1,0,3,1,2,0
672.39,20,4,1,30,76.79736710116816,185.7420530682784,0,1,4,0,0,0
2068.51,8,5,3,30,72.22056336311036,400.60881082565515,1,0,7,1,0,0
536.09,22,4,3,20,41.271907795153716,325.74590939556936,0,0,7,1,1,0
2505.91,21,2,1,3,50.18412295176571,15.047001146170192,0,1,1,0,2,0
2331.25,21,0,1,26,27.711236234317493,81.26415107333406,0,1,3,1,3,0
2630.24,11,1,1,21,3.3304474642351867,199.8296758174749,1,1,3,0,3,0
552.21,20,1,2,12,79.7703786253372,467.51160782758205,0,1,8,1,3,0
953.87,22,2,1,22,86.77906647958358,629.170928149263,1,1,9,0,2,0
2554.63,17,5,2,14,94.81920156770977,940.4431520856807,0,0,0,1,0,0
2841.51,12,2,2,5,41.05690359767918,74.80545620805611,0,0,9,0,2,0
1708.08,20,3,2,30,42.97731803311142,507.69740339031,0,1,3,1,2,0
1593.28,22,4,2,5,48.16609681831386,27.185950458173735,0,1,6,1,1,0
452.42,10,1,1,27,57.18615319133647,878.1399510672942,0,0,9,0,0,0
706.96,8,2,1,24,56.56213464260437,509.08000967615965,0,0,3,1,2,0
29945.24,1,6,14,7,4084.192850874493,379.86327721208755,1,0,6,0,2,1
1634.65,17,0,1,18,24.364534007844043,600.5301937575672,1,0,9,0,1,0
2935.42,21,6,1,13,48.50094654701581,204.5002121209849,1,0,0,1,1,0
2806.37,19,3,3,9,30.950151304355387,3.135959076906447,1,0,6,1,1,0
2800.6,11,5,2,18,21.488638644312708,90.7940345943149,0,1,3,1,1,0
1444.88,17,5,3,11,71.54161530032472,511.0943868270774,0,1,1,0,0,0
1648.91,16,2,2,28,77.37472574831418,13.742725273041767,0,0,3,0,1,0
1730.44,22,3,3,5,52.77973147571095,918.9025038026059,0,0,3,1,1,0
2690.31,18,5,2,19,83.85950399840492,534.0101614542837,0,1,0,1,1,0
535.69,19,5,2,7,87.74250049018876,385.3746405983153,0,1,2,0,0,0
2979.0,22,6,2,7,98.18022740017682,211.402004873668,1,1,9,0,2,0
938.63,13,3,3,1,93.45207611578564,751.404140289659,0,0,1,0,2,0
910.08,8,0,2,3,99.96290688049906,457.61751966874056,1,0,8,1,2,0
1739.18,13,4,2,10,53.265612710822786,350.6586748320566,0,1,8,0,2,0
331.13,13,5,3,5,51.58251705142948,908.0252248526339,0,0,5,1,2,0
988.44,14,2,1,27,13.02256383314675,790.3210821764301,0,0,7,1,1,0
959.23,16,4,2,11,46.5246459155507,414.5668334465847,1,0,0,1,0,0
2095.8,12,1,1,15,59.96460173858688,242.1502743995977,1,1,2,1,3,0
1870.48,21,0,2,29,90.0064449843947,870.3354129169381,0,1,4,0,3,0
1648.24,19,0,2,1,22.03643781751694,454.4837846285451,0,0,1,1,3,0
180.45,12,5,3,28,65.8372908635595,140.46294073543976,1,0,2,0,3,0
1897.43,20,3,2,25,15.560704537773285,596.827535240773,1,0,7,1,0,0
504.13,15,3,3,14,25.229504453560956,87.7603647919667,0,1,9,0,2,0
2912.66,21,6,3,1,48.95121814851571,277.97984786638784,0,0,4,1,1,0
819.3,21,4,1,10,22.843856383194392,829.4154555875484,0,0,3,0,1,0
2873.99,17,0,2,14,90.04483062033876,334.5146079528276,0,0,2,1,3,0
1385.42,20,2,2,16,7.806144105293889,101.53468863696169,1,0,7,1,1,0
594.32,16,0,3,30,54.6203883042334,932.9223758730185,1,1,9,0,3,0
1614.41,20,4,3,17,63.95509148331742,818.2310418576163,0,1,4,1,3,0
28.4,11,4,3,26,16.531555285591015,751.5296488448743,0,1,4,0,3,0
2304.18,17,4,1,9,54.95006380295785,464.92532591853717,1,0,7,0,3,0
1021.52,14,4,2,3,88.11648655199318,581.544830671835,0,0,6,1,3,0
496.47,22,4,2,15,40.15354494837167,942.7760315072111,1,0,0,0,3,0
895.7,13,3,1,22,58.15137915506505,611.267306503832,0,1,6,1,1,0
787.11,18,3,2,29,45.63381359171065,279.08481596523706,0,0,9,1,3,0
536.84,17,0,2,30,8.650102064784438,588.564564005594,1,1,6,1,3,0
487.14,21,6,1,24,6.1071655561491305,804.2318445936156,1,0,3,1,2,0
2941.75,12,1,1,11,0.4770686297344451,340.8757438933606,0,0,5,1,1,0
2886.14,12,6,3,2,64.3876632487935,364.9901007278401,1,0,0,0,3,0
2298.44,22,0,3,9,35.67376429233439,435.4735251156524,1,1,8,1,3,0
1642.24,20,3,2,9,23.87026051900265,259.5231543557843,0,1,7,0,2,0
2751.98,17,2,3,7,71.99416135152757,850.0053319062532,1,0,9,1,2,0
2586.36,10,2,1,15,2.0128990905730726,180.89562861293484,1,0,9,1,1,0
1896.33,8,0,3,3,2.0862253451354618,275.9115708168771,0,1,0,1,3,0
10229.78,1,5,16,8,4012.554512170068,181.27862518888315,1,1,1,1,3,1
2775.96,20,5,3,16,81.28113923853287,750.2533685653508,1,0,4,1,3,0
267.79,13,0,3,30,84.47139937223378,251.26928525878623,1,0,9,1,0,0
72.69,17,1,2,2,74.54908533349968,672.3959272724686,0,0,5,0,3,0
1176.1,13,0,1,14,4.231204554860291,589.9428247939601,0,1,2,0,3,0
1924.76,12,4,2,19,51.30705362702541,339.91782424427396,0,0,9,0,3,0
1661.67,21,4,1,22,87.77028783078303,216.51805746520992,0,1,0,1,0,0
2313.24,22,2,2,26,23.744248680849957,598.3772637876683,0,1,8,0,0,0
1249.47,16,0,2,25,87.05121515577966,371.26658236092993,0,0,3,1,2,0
798.7,11,1,3,4,74.44472859695938,841.8655134340295,1,0,5,0,0,0
1430.97,22,3,3,20,58.85666379996527,196.09942588255635,0,0,6,0,0,0
483.96,17,4,3,29,79.4339278340572,278.2452597849547,0,0,3,0,3,0
1156.9,12,6,3,19,65.76284222139589,808.6913519650343,1,1,2,1,3,0
912.63,12,3,2,12,70.33266294232975,419.1698010171555,1,0,0,1,0,0
1960.75,21,4,2,16,70.59735335268385,534.1799991500123,0,1,1,1,1,0
1917.77,10,1,3,25,67.14879440308214,427.3053354341917,0,1,8,1,0,0
2590.19,10,3,2,9,3.8490234747272534,545.9471345136448,1,0,3,1,2,0
2636.38,22,5,1,24,94.99061574355244,987.3892955604781,0,0,7,1,2,0
2145.82,11,2,3,1,83.00665585964585,537.4000149334722,1,1,5,0,2,0
594.68,10,0,3,25,21.638381011771646,769.6021254694859,1,0,7,0,2,0
2721.19,14,3,2,5,39.42551956823019,743.08711993785,1,0,0,1,2,0
1678.68,10,3,3,25,85.70492434833625,917.6513520948672,1,0,6,1,1,0
1033.62,13,3,3,20,75.8177102018389,11.604480081956803,1,0,0,0,1,0
1736.16,8,1,2,8,56.38954706701096,517.5783897705543,1,1,1,0,0,0
614.24,17,6,1,24,47.593474778373626,752.1003417294943,0,0,3,0,0,0
1489.21,12,0,2,15,28.255860352617855,532.4884118710937,1,1,0,0,3,0
2588.13,19,1,1,11,67.59910117481778,888.7912694041817,0,1,3,1,2,0
26326.4,1,0,9,28,1851.9966211656156,300.57534811748087,0,0,4,0,0,1
1811.82,8,6,3,3,65.10632122373681,549.2758264201362,1,0,7,1,3,0
1305.75,19,3,1,6,99.54086225075297,68.0893848706755,1,1,7,0,0,0
2471.18,9,2,1,11,87.2473375231966,912.5365074472096,0,1,0,0,3,0
2784.29,12,2,2,11,25.787229447998726,311.11247616759516,0,0,1,0,3,0
1573.76,21,4,3,22,28.465173468710812,735.8858019874131,1,0,6,0,2,0
2273.49,8,3,1,15,1.5669083658233496,425.28514763091863,0,0,0,1,0,0
1544.21,19,0,2,3,77.62788514896947,428.3609317442437,0,0,0,1,3,0
2797.29,17,6,2,6,23.589680451048622,610.5486282848638,1,0,8,0,3,0
1774.71,15,4,3,28,43.22635519108021,185.05886899710632,0,1,5,1,2,0
828.7,9,1,3,2,52.24558173767082,728.4770631635772,0,0,4,0,3,0
2802.15,19,3,3,3,87.03734843040102,62.50745116019818,0,0,7,0,3,0
1687.19,22,5,1,6,41.9512520255223,431.440411370419,1,0,6,0,0,0
2354.69,13,0,2,14,4.926010797765956,691.6445700156293,1,0,9,1,3,0
463.2,15,6,2,6,1.4330825733559704,297.501820519651,1,0,2,0,1,0
2280.07,21,1,3,28,94.27626908731614,537.1107337171863,0,1,9,1,3,0
576.14,15,4,2,17,54.55329798164824,626.2278904972098,1,0,6,1,0,0
2361.06,9,5,3,7,38.74264917569638,950.2605246569409,1,0,2,1,1,0
267.49,15,3,3,8,26.744315837725495,594.8714079767543,1,0,9,1,1,0
2424.71,10,1,1,22,54.847206050133416,470.08936461876607,1,0,9,0,3,0
2548.92,15,1,3,11,97.84167835392188,88.66734955314537,1,1,9,1,2,0
2764.52,22,0,1,7,6.047724358986173,793.2935852573672,1,0,9,0,1,0
2699.0,9,1,1,26,59.83659487422731,743.2696347686785,1,1,7,1,3,0
438.4,12,2,2,5,73.94648234390027,373.32870784128266,0,1,8,0,2,0
1687.02,18,2,1,8,97.27394062322247,895.817248243866,0,1,5,1,2,0
991.94,17,6,2,22,92.89877583022464,660.5665982449631,0,0,6,1,1,0
2397.34,15,1,3,6,31.163010891475828,368.99434492970005,0,1,0,0,1,0
2176.98,11,0,2,25,33.45063784054165,559.0372873203845,1,1,3,0,3,0
